Variable,Description,Long,Type,ESTMOE,Source,Table,Table2,Years,Release,Category,Topic,Universe,Notes,API
pNHWhiteOwnOcc_e19,Owner-occupied housing units with Non-Hispanic White householder,"% Owner-occupied housing units with Non-Hispanic White householder, 2019",Percent,Estimate,ACS,B25003H,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Non-Hispanic White householder,,ACSAllGeo2019-RaceHousing
pNHWhiteOwnOcc_m19,Owner-occupied housing units with Non-Hispanic White householder,"% Owner-occupied housing units with Non-Hispanic White householder, 2019 (MOE)",Percent,MOE,ACS,B25003H,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Non-Hispanic White householder,,ACSAllGeo2019-RaceHousing
NHWhiteRenterOcc_e19,Renter-occupied housing units with Non-Hispanic White householder,"# Renter-occupied housing units with Non-Hispanic White householder, 2019",Count,Estimate,ACS,B25003H,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Non-Hispanic White householder,,ACSAllGeo2019-RaceHousing
NHWhiteRenterOcc_m19,Renter-occupied housing units with Non-Hispanic White householder,"# Renter-occupied housing units with Non-Hispanic White householder, 2019 (MOE)",Count,MOE,ACS,B25003H,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Non-Hispanic White householder,,ACSAllGeo2019-RaceHousing
pNHWhiteRenterOcc_e19,Renter-occupied housing units with Non-Hispanic White householder,"% Renter-occupied housing units with Non-Hispanic White householder, 2019",Percent,Estimate,ACS,B25003H,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Non-Hispanic White householder,,ACSAllGeo2019-RaceHousing
pNHWhiteRenterOcc_m19,Renter-occupied housing units with Non-Hispanic White householder,"% Renter-occupied housing units with Non-Hispanic White householder, 2019 (MOE)",Percent,MOE,ACS,B25003H,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Non-Hispanic White householder,,ACSAllGeo2019-RaceHousing
HispOccHU_e19,Occupied housing units with Hispanic or Latino householder,"# Occupied housing units with Hispanic or Latino householder, 2019",Count,Estimate,ACS,B25003I,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Hispanic or Latino householder,,ACSAllGeo2019-RaceHousing
HispOccHU_m19,Occupied housing units with Hispanic or Latino householder,"# Occupied housing units with Hispanic or Latino householder, 2019 (MOE)",Count,MOE,ACS,B25003I,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Hispanic or Latino householder,,ACSAllGeo2019-RaceHousing
HispOwnOcc_e19,Owner-occupied housing units with Hispanic or Latino householder,"# Owner-occupied housing units with Hispanic or Latino householder, 2019",Count,Estimate,ACS,B25003I,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Hispanic or Latino householder,,ACSAllGeo2019-RaceHousing
HispOwnOcc_m19,Owner-occupied housing units with Hispanic or Latino householder,"# Owner-occupied housing units with Hispanic or Latino householder, 2019 (MOE)",Count,MOE,ACS,B25003I,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Hispanic or Latino householder,,ACSAllGeo2019-RaceHousing
pHispOwnOcc_e19,Owner-occupied housing units with Hispanic or Latino householder,"% Owner-occupied housing units with Hispanic or Latino householder, 2019",Percent,Estimate,ACS,B25003I,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Hispanic or Latino householder,,ACSAllGeo2019-RaceHousing
pHispOwnOcc_m19,Owner-occupied housing units with Hispanic or Latino householder,"% Owner-occupied housing units with Hispanic or Latino householder, 2019 (MOE)",Percent,MOE,ACS,B25003I,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Hispanic or Latino householder,,ACSAllGeo2019-RaceHousing
HispRenterOcc_e19,Renter-occupied housing units with Hispanic or Latino householder,"# Renter-occupied housing units with Hispanic or Latino householder, 2019",Count,Estimate,ACS,B25003I,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Hispanic or Latino householder,,ACSAllGeo2019-RaceHousing
HispRenterOcc_m19,Renter-occupied housing units with Hispanic or Latino householder,"# Renter-occupied housing units with Hispanic or Latino householder, 2019 (MOE)",Count,MOE,ACS,B25003I,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Hispanic or Latino householder,,ACSAllGeo2019-RaceHousing
pHispRenterOcc_e19,Renter-occupied housing units with Hispanic or Latino householder,"% Renter-occupied housing units with Hispanic or Latino householder, 2019",Percent,Estimate,ACS,B25003I,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Hispanic or Latino householder,,ACSAllGeo2019-RaceHousing
pHispRenterOcc_m19,Renter-occupied housing units with Hispanic or Latino householder,"% Renter-occupied housing units with Hispanic or Latino householder, 2019 (MOE)",Percent,MOE,ACS,B25003I,,2019,5,Housing,Housing Tenure x Race,Occupied housing units with Hispanic or Latino householder,,ACSAllGeo2019-RaceHousing
BlackTotPop_e19,Black or African-American population,"# Black or African-American population, 2019",Count,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackTotPop_m19,Black or African-American population,"# Black or African-American population, 2019 (MOE)",Count,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAgeU5_e19,Black or African-American population under 5 years,"# Black or African-American population under 5 years, 2019",Count,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAgeU5_m19,Black or African-American population under 5 years,"# Black or African-American population under 5 years, 2019 (MOE)",Count,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAgeU5_e19,Black or African-American population under 5 years,"% Black or African-American population under 5 years, 2019",Percent,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAgeU5_m19,Black or African-American population under 5 years,"% Black or African-American population under 5 years, 2019 (MOE)",Percent,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge5_9_e19,Black or African-American population 5-9 years,"# Black or African-American population 5-9 years, 2019",Count,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge5_9_m19,Black or African-American population 5-9 years,"# Black or African-American population 5-9 years, 2019 (MOE)",Count,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge5_9_e19,Black or African-American population 5-9 years,"% Black or African-American population 5-9 years, 2019",Percent,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge5_9_m19,Black or African-American population 5-9 years,"% Black or African-American population 5-9 years, 2019 (MOE)",Percent,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge10_14_e19,Black or African-American population 10-14 years,"# Black or African-American population 10-14 years, 2019",Count,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge10_14_m19,Black or African-American population 10-14 years,"# Black or African-American population 10-14 years, 2019 (MOE)",Count,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge10_14_e19,Black or African-American population 10-14 years,"% Black or African-American population 10-14 years, 2019",Percent,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge10_14_m19,Black or African-American population 10-14 years,"% Black or African-American population 10-14 years, 2019 (MOE)",Percent,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge15_19_e19,Black or African-American population 15-19 years,"# Black or African-American population 15-19 years, 2019",Count,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge15_19_m19,Black or African-American population 15-19 years,"# Black or African-American population 15-19 years, 2019 (MOE)",Count,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge15_19_e19,Black or African-American population 15-19 years,"% Black or African-American population 15-19 years, 2019",Percent,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge15_19_m19,Black or African-American population 15-19 years,"% Black or African-American population 15-19 years, 2019 (MOE)",Percent,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge20_24_e19,Black or African-American population 20-24 years,"# Black or African-American population 20-24 years, 2019",Count,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge20_24_m19,Black or African-American population 20-24 years,"# Black or African-American population 20-24 years, 2019 (MOE)",Count,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge20_24_e19,Black or African-American population 20-24 years,"% Black or African-American population 20-24 years, 2019",Percent,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge20_24_m19,Black or African-American population 20-24 years,"% Black or African-American population 20-24 years, 2019 (MOE)",Percent,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge25_34_e19,Black or African-American population 25-34 years,"# Black or African-American population 25-34 years, 2019",Count,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge25_34_m19,Black or African-American population 25-34 years,"# Black or African-American population 25-34 years, 2019 (MOE)",Count,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge25_34_e19,Black or African-American population 25-34 years,"% Black or African-American population 25-34 years, 2019",Percent,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge25_34_m19,Black or African-American population 25-34 years,"% Black or African-American population 25-34 years, 2019 (MOE)",Percent,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge35_44_e19,Black or African-American population 35-44 years,"# Black or African-American population 35-44 years, 2019",Count,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge35_44_m19,Black or African-American population 35-44 years,"# Black or African-American population 35-44 years, 2019 (MOE)",Count,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge35_44_e19,Black or African-American population 35-44 years,"% Black or African-American population 35-44 years, 2019",Percent,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge35_44_m19,Black or African-American population 35-44 years,"% Black or African-American population 35-44 years, 2019 (MOE)",Percent,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge45_54_e19,Black or African-American population 45-54 years,"# Black or African-American population 45-54 years, 2019",Count,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
BlackAge45_54_m19,Black or African-American population 45-54 years,"# Black or African-American population 45-54 years, 2019 (MOE)",Count,MOE,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
pBlackAge45_54_e19,Black or African-American population 45-54 years,"% Black or African-American population 45-54 years, 2019",Percent,Estimate,ACS,B01001B,,2019,5,Demographic,Population by Sex and Age x Race,Black or African-American population,,ACSAllGeo2019-RaceDemographic
